Program,Year,Period,State,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Value
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,MILLER,91,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,20.3
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"1,000"
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,RICE,RICE - ACRES HARVESTED,TOTAL,"1,400"
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,RICE,RICE - ACRES PLANTED,TOTAL,"1,500"
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"3,821"
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,400
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,500
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,22
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,300
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,500
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,16.7
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,PIKE,109,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"1,900"
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,PIKE,109,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"2,000"
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,PIKE,109,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,28.8
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,PIKE,109,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,400
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,PIKE,109,WHEAT,WHEAT - ACRES PLANTED,TOTAL,500
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,PIKE,109,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,25
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,SEVIER,133,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"1,200"
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,SEVIER,133,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"1,500"
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,SEVIER,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,21
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,SEVIER,133,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,400
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,SEVIER,133,WHEAT,WHEAT - ACRES PLANTED,TOTAL,500
SURVEY,1991,YEAR,ARKANSAS,SOUTHWEST,70,SEVIER,133,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,22.5
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"19,000"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"19,500"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,28.9
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"8,500"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"10,000"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,32.7
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,FRANKLIN,47,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"2,800"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,FRANKLIN,47,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"3,000"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,FRANKLIN,47,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,26.3
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,FRANKLIN,47,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"1,700"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,FRANKLIN,47,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"2,000"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,FRANKLIN,47,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,27.6
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,JOHNSON,71,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"4,800"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,JOHNSON,71,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"5,000"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,JOHNSON,71,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,33.1
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,JOHNSON,71,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"1,500"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,JOHNSON,71,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"2,000"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,JOHNSON,71,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,36
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,400
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,95
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,RICE,RICE - ACRES HARVESTED,TOTAL,500
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,RICE,RICE - ACRES PLANTED,TOTAL,500
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"5,440"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"6,900"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"7,000"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,28.9
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"2,700"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"3,000"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,33
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"1,200"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,65
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,RICE,RICE - ACRES HARVESTED,TOTAL,500
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,RICE,RICE - ACRES PLANTED,TOTAL,500
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"4,840"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,400
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,RICE,RICE - ACRES HARVESTED,TOTAL,500
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,RICE,RICE - ACRES PLANTED,TOTAL,500
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"6,040"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"10,300"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"10,500"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,26.4
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"4,500"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"5,000"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,30
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,SEBASTIAN,131,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"4,700"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,SEBASTIAN,131,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"5,000"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,SEBASTIAN,131,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,27.8
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,SEBASTIAN,131,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"1,700"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,SEBASTIAN,131,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"2,500"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,SEBASTIAN,131,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,33.5
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,RICE,RICE - ACRES HARVESTED,TOTAL,"2,300"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,RICE,RICE - ACRES PLANTED,TOTAL,"2,500"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"4,530"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"13,500"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"14,000"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,28.4
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"4,400"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"5,500"
SURVEY,1991,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,27.3
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,500
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,69
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,RICE,RICE - ACRES HARVESTED,TOTAL,700
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,RICE,RICE - ACRES PLANTED,TOTAL,900
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"4,000"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"23,000"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"23,000"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,27
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"7,000"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"14,500"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,22
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,400
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,74
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,RICE,RICE - ACRES HARVESTED,TOTAL,"1,000"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,RICE,RICE - ACRES PLANTED,TOTAL,"2,800"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"5,000"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"10,700"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"11,000"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,28
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"2,400"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"4,500"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,37
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,HOT SPRING,59,RICE,RICE - ACRES HARVESTED,TOTAL,700
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,HOT SPRING,59,RICE,RICE - ACRES PLANTED,TOTAL,800
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,HOT SPRING,59,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"4,200"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,HOT SPRING,59,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"1,700"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,HOT SPRING,59,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"1,800"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,HOT SPRING,59,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,23
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,HOT SPRING,59,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,900
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,HOT SPRING,59,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"1,000"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,HOT SPRING,59,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,31
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,300
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,73
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,OTHER (COMBINED) COUNTIES,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,400
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,OTHER (COMBINED) COUNTIES,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,500
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,OTHER (COMBINED) COUNTIES,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,31
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PERRY,105,RICE,RICE - ACRES HARVESTED,TOTAL,"1,300"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PERRY,105,RICE,RICE - ACRES PLANTED,TOTAL,"1,500"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PERRY,105,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"3,990"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PERRY,105,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"4,000"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PERRY,105,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"4,000"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PERRY,105,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,24
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PERRY,105,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"1,800"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PERRY,105,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"3,000"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PERRY,105,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,28
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,RICE,RICE - ACRES HARVESTED,TOTAL,"5,800"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,RICE,RICE - ACRES PLANTED,TOTAL,"6,000"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"4,100"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"49,500"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"50,000"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,26
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"25,000"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"29,000"
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,33
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,SALINE,125,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,800
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,SALINE,125,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,800
SURVEY,1990,YEAR,ARKANSAS,CENTRAL,50,SALINE,125,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,21
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"4,300"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,113
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,RICE,RICE - ACRES HARVESTED,TOTAL,"95,700"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,RICE,RICE - ACRES PLANTED,TOTAL,"96,000"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"5,650"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"179,000"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"180,000"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,33
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"67,500"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"69,000"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,49
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"1,900"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,99
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,RICE,RICE - ACRES HARVESTED,TOTAL,"12,100"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,RICE,RICE - ACRES PLANTED,TOTAL,"18,800"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"5,300"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"200,000"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"201,000"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,28
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"91,000"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"96,000"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,35
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,400
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,78
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,RICE,RICE - ACRES HARVESTED,TOTAL,"79,500"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,RICE,RICE - ACRES PLANTED,TOTAL,"81,300"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"5,500"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"164,000"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"165,000"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,29
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"72,500"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"74,000"
SURVEY,1990,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,38
